account_id,district_id,Account_type,New_Date,New_Frequency,Card_Assigned
8645,60,Savings account,2020-06-23,Monthly Issuance,Silver
438,37,Salary account,2020-06-23,Monthly Issuance,Silver
3262,23,Savings account,2020-06-22,Monthly Issuance,Silver
3100,65,Salary account,2020-06-22,Monthly Issuance,Silver
1839,5,Salary account,2020-06-22,Monthly Issuance,Silver
3996,1,Savings account,2020-06-22,Monthly Issuance,Silver
622,24,Savings account,2020-06-22,Monthly Issuance,Silver
2340,14,NRI account,2020-06-22,Monthly Issuance,Silver
641,40,NRI account,2020-06-22,Monthly Issuance,Silver
4858,67,NRI account,2020-06-21,Monthly Issuance,Silver
1354,31,NRI account,2020-06-21,Monthly Issuance,Silver
2057,1,Savings account,2020-06-20,Monthly Issuance,Silver
2560,15,Savings account,2020-06-20,Monthly Issuance,Silver
3986,19,NRI account,2020-06-20,Monthly Issuance,Silver
3719,37,Savings account,2020-06-19,Monthly Issuance,Silver
1551,72,Savings account,2020-06-18,Monthly Issuance,Silver
1095,54,Savings account,2020-06-18,Monthly Issuance,Silver
3703,74,Salary account,2020-06-18,Monthly Issuance,Silver
2135,51,Savings account,2020-06-17,Monthly Issuance,Silver
2720,2,NRI account,2020-06-16,Weekly Issuance,Diamond
2006,25,Savings account,2020-06-16,Monthly Issuance,Silver
3953,1,Savings account,2020-06-16,Monthly Issuance,Silver
2372,1,Savings account,2020-06-15,Monthly Issuance,Silver
6097,29,Salary account,2020-06-15,Monthly Issuance,Silver
2878,1,NRI account,2020-06-14,Monthly Issuance,Silver
1015,1,Salary account,2020-06-14,Monthly Issuance,Silver
1753,71,NRI account,2020-06-14,Monthly Issuance,Silver
5648,59,Salary account,2020-06-13,Monthly Issuance,Silver
2509,43,Savings account,2020-06-13,Monthly Issuance,Silver
1841,36,NRI account,2020-06-12,Monthly Issuance,Silver
7180,7,Salary account,2020-06-12,Weekly Issuance,Diamond
2019,64,Savings account,2020-06-11,Monthly Issuance,Silver
1491,47,NRI account,2020-06-11,Monthly Issuance,Silver
3496,42,Savings account,2020-06-11,Monthly Issuance,Silver
2956,15,NRI account,2020-06-10,Monthly Issuance,Silver
3211,72,Savings account,2020-06-09,Monthly Issuance,Silver
3060,73,Salary account,2020-06-09,Monthly Issuance,Silver
4471,4,NRI account,2020-06-09,Weekly Issuance,Diamond
349,72,NRI account,2020-06-08,Monthly Issuance,Silver
682,54,Savings account,2020-06-08,Monthly Issuance,Silver
291,7,NRI account,2020-06-08,Monthly Issuance,Silver
9673,76,NRI account,2020-06-07,Monthly Issuance,Silver
229,1,Salary account,2020-06-07,Monthly Issuance,Silver
614,25,Salary account,2020-06-07,Monthly Issuance,Silver
1724,48,Savings account,2020-06-07,Monthly Issuance,Silver
1185,12,Salary account,2020-06-07,Monthly Issuance,Silver
1537,54,NRI account,2020-06-06,Monthly Issuance,Silver
3768,52,Savings account,2020-06-06,Monthly Issuance,Silver
5944,27,Savings account,2020-06-06,Monthly Issuance,Silver
2404,8,Savings account,2020-06-05,Monthly Issuance,Silver
3202,8,NRI account,2020-06-04,Monthly Issuance,Silver
879,9,NRI account,2020-06-04,Monthly Issuance,Silver
3700,1,Savings account,2020-06-03,Monthly Issuance,Silver
2564,36,Salary account,2020-06-03,Monthly Issuance,Silver
3951,22,Savings account,2020-06-02,Monthly Issuance,Silver
4130,70,NRI account,2020-06-01,Monthly Issuance,Silver
4527,9,NRI account,2020-06-01,Monthly Issuance,Silver
2860,54,NRI account,2020-05-30,Weekly Issuance,Diamond
10679,1,NRI account,2020-05-30,Monthly Issuance,Silver
5,15,Savings account,2020-05-30,Monthly Issuance,Silver
3905,54,Salary account,2020-05-28,Issuance After Transaction,Gold
464,43,Salary account,2020-05-28,Monthly Issuance,Silver
1574,75,NRI account,2020-05-28,Monthly Issuance,Silver
2891,42,Salary account,2020-05-28,Monthly Issuance,Silver
11053,46,NRI account,2020-05-27,Monthly Issuance,Silver
3172,77,NRI account,2020-05-27,Monthly Issuance,Silver
868,1,Salary account,2020-05-26,Monthly Issuance,Silver
534,1,NRI account,2020-05-26,Monthly Issuance,Silver
3662,4,Savings account,2020-05-26,Monthly Issuance,Silver
3732,21,Savings account,2020-05-25,Monthly Issuance,Silver
1710,74,Salary account,2020-05-25,Monthly Issuance,Silver
760,1,Savings account,2020-05-24,Monthly Issuance,Silver
2324,1,Salary account,2020-05-24,Monthly Issuance,Silver
7559,56,NRI account,2020-05-24,Monthly Issuance,Silver
9208,29,NRI account,2020-05-24,Monthly Issuance,Silver
3163,41,Savings account,2020-05-24,Monthly Issuance,Silver
834,3,Salary account,2020-05-23,Monthly Issuance,Silver
1956,63,NRI account,2020-05-23,Monthly Issuance,Silver
4729,66,Salary account,2020-05-23,Monthly Issuance,Silver
10343,8,Savings account,2020-05-22,Monthly Issuance,Silver
2743,51,Salary account,2020-05-22,Monthly Issuance,Silver
2698,49,NRI account,2020-05-21,Monthly Issuance,Silver
3872,25,NRI account,2020-05-21,Monthly Issuance,Silver
3403,63,NRI account,2020-05-20,Monthly Issuance,Silver
1424,32,NRI account,2020-05-20,Monthly Issuance,Silver
2366,68,Savings account,2020-05-20,Monthly Issuance,Silver
2668,21,NRI account,2020-05-20,Monthly Issuance,Silver
2392,1,Salary account,2020-05-18,Monthly Issuance,Silver
8713,53,Savings account,2020-05-18,Monthly Issuance,Silver
1697,63,Savings account,2020-05-17,Monthly Issuance,Silver
1808,28,Salary account,2020-05-16,Monthly Issuance,Silver
3299,11,NRI account,2020-05-16,Weekly Issuance,Diamond
383,38,Salary account,2020-05-15,Monthly Issuance,Silver
1953,9,NRI account,2020-05-15,Weekly Issuance,Diamond
3344,70,Salary account,2020-05-15,Monthly Issuance,Silver
139,38,Salary account,2020-05-15,Weekly Issuance,Diamond
8149,64,NRI account,2020-05-14,Issuance After Transaction,Gold
2900,20,NRI account,2020-05-14,Monthly Issuance,Silver
3140,3,Savings account,2020-05-13,Monthly Issuance,Silver
3790,1,Salary account,2020-05-13,Weekly Issuance,Diamond
5164,5,Savings account,2020-05-13,Monthly Issuance,Silver
6922,3,Savings account,2020-05-12,Weekly Issuance,Diamond
3122,74,Salary account,2020-05-12,Monthly Issuance,Silver
282,69,Savings account,2020-05-12,Monthly Issuance,Silver
3742,59,NRI account,2020-05-11,Monthly Issuance,Silver
3577,74,NRI account,2020-05-11,Monthly Issuance,Silver
2448,23,NRI account,2020-05-11,Monthly Issuance,Silver
1130,1,Savings account,2020-05-11,Monthly Issuance,Silver
2118,42,Savings account,2020-05-11,Monthly Issuance,Silver
2005,16,Salary account,2020-05-11,Monthly Issuance,Silver
475,3,Salary account,2020-05-11,Monthly Issuance,Silver
3214,67,Salary account,2020-05-10,Monthly Issuance,Silver
250,56,NRI account,2020-05-10,Monthly Issuance,Silver
367,23,NRI account,2020-05-09,Monthly Issuance,Silver
2141,21,NRI account,2020-05-09,Monthly Issuance,Silver
2127,1,Salary account,2020-05-09,Monthly Issuance,Silver
1385,53,Salary account,2020-05-08,Monthly Issuance,Silver
3506,70,NRI account,2020-05-08,Monthly Issuance,Silver
316,62,NRI account,2020-05-08,Monthly Issuance,Silver
3711,3,NRI account,2020-05-08,Monthly Issuance,Silver
1982,6,NRI account,2020-05-08,Monthly Issuance,Silver
2071,35,Savings account,2020-05-08,Monthly Issuance,Silver
2800,41,Savings account,2020-05-08,Monthly Issuance,Silver
997,54,Salary account,2020-05-08,Monthly Issuance,Silver
2184,6,Salary account,2020-05-07,Monthly Issuance,Silver
10022,1,Salary account,2020-05-07,Monthly Issuance,Silver
3773,10,Savings account,2020-05-04,Monthly Issuance,Silver
3635,10,Salary account,2020-05-04,Monthly Issuance,Silver
293,1,Salary account,2020-05-04,Monthly Issuance,Silver
1178,41,Salary account,2020-05-04,Monthly Issuance,Silver
3988,23,NRI account,2020-05-04,Monthly Issuance,Silver
2816,74,Savings account,2020-05-04,Monthly Issuance,Silver
722,38,Savings account,2020-05-04,Issuance After Transaction,Gold
1230,1,Savings account,2020-05-03,Monthly Issuance,Silver
2594,19,NRI account,2020-05-03,Issuance After Transaction,Gold
1024,19,Salary account,2020-05-02,Monthly Issuance,Silver
2173,64,Savings account,2020-05-02,Monthly Issuance,Silver
98,55,Salary account,2020-05-02,Monthly Issuance,Silver
3119,33,Salary account,2020-05-02,Monthly Issuance,Silver
10257,27,NRI account,2020-05-01,Monthly Issuance,Silver
1693,1,Savings account,2020-04-29,Issuance After Transaction,Gold
2612,1,NRI account,2020-04-29,Monthly Issuance,Silver
3104,1,NRI account,2020-04-29,Monthly Issuance,Silver
1488,25,Salary account,2020-04-29,Monthly Issuance,Silver
2451,54,NRI account,2020-04-29,Monthly Issuance,Silver
2857,19,Salary account,2020-04-28,Monthly Issuance,Silver
647,1,Savings account,2020-04-28,Monthly Issuance,Silver
2952,65,Savings account,2020-04-28,Monthly Issuance,Silver
240,72,NRI account,2020-04-28,Monthly Issuance,Silver
3846,61,Savings account,2020-04-27,Monthly Issuance,Silver
912,65,Salary account,2020-04-27,Monthly Issuance,Silver
2080,74,Savings account,2020-04-27,Monthly Issuance,Silver
873,73,Salary account,2020-04-26,Monthly Issuance,Silver
589,1,Salary account,2020-04-26,Monthly Issuance,Silver
9484,5,NRI account,2020-04-26,Monthly Issuance,Silver
3052,44,Savings account,2020-04-26,Monthly Issuance,Silver
10134,22,NRI account,2020-04-26,Monthly Issuance,Silver
309,14,NRI account,2020-04-25,Monthly Issuance,Silver
453,75,Salary account,2020-04-24,Monthly Issuance,Silver
2539,24,Salary account,2020-04-24,Monthly Issuance,Silver
794,63,Salary account,2020-04-24,Monthly Issuance,Silver
636,75,Salary account,2020-04-24,Monthly Issuance,Silver
3217,75,NRI account,2020-04-23,Issuance After Transaction,Gold
3692,70,Salary account,2020-04-21,Monthly Issuance,Silver
109,53,Savings account,2020-04-20,Monthly Issuance,Silver
1198,70,Savings account,2020-04-20,Monthly Issuance,Silver
3830,56,NRI account,2020-04-20,Monthly Issuance,Silver
2744,70,Salary account,2020-04-19,Weekly Issuance,Diamond
3194,11,Salary account,2020-04-19,Monthly Issuance,Silver
3012,49,NRI account,2020-04-18,Monthly Issuance,Silver
1035,73,NRI account,2020-04-18,Monthly Issuance,Silver
1687,23,NRI account,2020-04-18,Monthly Issuance,Silver
407,72,Salary account,2020-04-18,Weekly Issuance,Diamond
2055,37,Savings account,2020-04-17,Monthly Issuance,Silver
4475,72,NRI account,2020-04-16,Monthly Issuance,Silver
2586,57,Salary account,2020-04-16,Monthly Issuance,Silver
189,76,Savings account,2020-04-16,Monthly Issuance,Silver
3077,64,Savings account,2020-04-16,Monthly Issuance,Silver
3634,21,Salary account,2020-04-16,Monthly Issuance,Silver
3897,13,Savings account,2020-04-16,Monthly Issuance,Silver
1665,73,NRI account,2020-04-15,Monthly Issuance,Silver
12,21,Savings account,2020-04-15,Monthly Issuance,Silver
3398,43,NRI account,2020-04-15,Monthly Issuance,Silver
1281,8,Savings account,2020-04-14,Monthly Issuance,Silver
1915,2,Salary account,2020-04-14,Monthly Issuance,Silver
3716,1,Salary account,2020-04-14,Monthly Issuance,Silver
1560,62,Savings account,2020-04-14,Monthly Issuance,Silver
4725,73,NRI account,2020-04-14,Monthly Issuance,Silver
2575,72,NRI account,2020-04-13,Monthly Issuance,Silver
4467,17,Salary account,2020-04-13,Weekly Issuance,Diamond
1253,5,NRI account,2020-04-13,Monthly Issuance,Silver
1598,15,NRI account,2020-04-12,Monthly Issuance,Silver
2166,71,Savings account,2020-04-12,Monthly Issuance,Silver
1259,72,NRI account,2020-04-12,Monthly Issuance,Silver
927,69,Salary account,2020-04-12,Monthly Issuance,Silver
2466,39,Salary account,2020-04-11,Monthly Issuance,Silver
476,69,Salary account,2020-04-11,Monthly Issuance,Silver
1407,19,Salary account,2020-04-11,Issuance After Transaction,Gold
1734,37,Salary account,2020-04-10,Monthly Issuance,Silver
843,6,Savings account,2020-04-09,Monthly Issuance,Silver
2901,1,Savings account,2020-04-09,Monthly Issuance,Silver
1636,53,NRI account,2020-04-08,Monthly Issuance,Silver
10812,16,Savings account,2020-04-08,Monthly Issuance,Silver
2165,51,Savings account,2020-04-08,Monthly Issuance,Silver
3460,16,Salary account,2020-04-08,Monthly Issuance,Silver
4208,1,Savings account,2020-04-08,Monthly Issuance,Silver
2954,1,NRI account,2020-04-08,Monthly Issuance,Silver
1138,41,NRI account,2020-04-07,Monthly Issuance,Silver
3544,33,NRI account,2020-04-07,Monthly Issuance,Silver
49,1,Salary account,2020-04-06,Monthly Issuance,Silver
1594,15,NRI account,2020-04-06,Monthly Issuance,Silver
1933,35,NRI account,2020-04-04,Monthly Issuance,Silver
1034,73,Savings account,2020-04-04,Monthly Issuance,Silver
2899,40,NRI account,2020-04-03,Monthly Issuance,Silver
144,10,Salary account,2020-04-03,Weekly Issuance,Diamond
9167,56,NRI account,2020-04-02,Monthly Issuance,Silver
2874,32,Salary account,2020-04-02,Monthly Issuance,Silver
3695,30,Savings account,2020-04-02,Monthly Issuance,Silver
10068,1,NRI account,2020-04-02,Monthly Issuance,Silver
2725,52,NRI account,2020-04-02,Monthly Issuance,Silver
3885,51,Savings account,2020-04-01,Monthly Issuance,Silver
1863,62,NRI account,2020-04-01,Monthly Issuance,Silver
2048,76,Savings account,2020-03-30,Monthly Issuance,Silver
442,54,Salary account,2020-03-30,Monthly Issuance,Silver
2158,38,Salary account,2020-03-29,Monthly Issuance,Silver
2843,30,NRI account,2020-03-29,Monthly Issuance,Silver
3266,14,Savings account,2020-03-29,Monthly Issuance,Silver
157,11,Savings account,2020-03-28,Monthly Issuance,Silver
1321,60,NRI account,2020-03-27,Monthly Issuance,Silver
2966,33,Savings account,2020-03-27,Monthly Issuance,Silver
3581,66,NRI account,2020-03-26,Monthly Issuance,Silver
1466,69,Salary account,2020-03-26,Weekly Issuance,Diamond
3176,26,NRI account,2020-03-26,Monthly Issuance,Silver
1459,12,NRI account,2020-03-26,Monthly Issuance,Silver
3332,17,Salary account,2020-03-25,Monthly Issuance,Silver
3739,1,Savings account,2020-03-25,Monthly Issuance,Silver
1907,1,Savings account,2020-03-25,Monthly Issuance,Silver
1976,26,Salary account,2020-03-25,Monthly Issuance,Silver
3658,24,Savings account,2020-03-25,Monthly Issuance,Silver
1363,11,Savings account,2020-03-23,Monthly Issuance,Silver
1165,44,NRI account,2020-03-23,Monthly Issuance,Silver
85,68,Savings account,2020-03-23,Monthly Issuance,Silver
749,38,Savings account,2020-03-23,Monthly Issuance,Silver
8026,36,NRI account,2020-03-23,Monthly Issuance,Silver
8926,1,Salary account,2020-03-21,Monthly Issuance,Silver
578,28,NRI account,2020-03-21,Weekly Issuance,Diamond
8505,70,Savings account,2020-03-20,Monthly Issuance,Silver
304,4,Savings account,2020-03-20,Monthly Issuance,Silver
2690,66,Savings account,2020-03-19,Monthly Issuance,Silver
2495,70,NRI account,2020-03-19,Monthly Issuance,Silver
3083,66,Savings account,2020-03-18,Monthly Issuance,Silver
1199,50,NRI account,2020-03-18,Monthly Issuance,Silver
10652,1,Salary account,2020-03-18,Monthly Issuance,Silver
191,41,NRI account,2020-03-17,Monthly Issuance,Silver
2354,7,NRI account,2020-03-17,Monthly Issuance,Silver
3782,9,NRI account,2020-03-17,Weekly Issuance,Diamond
3328,1,Salary account,2020-03-17,Monthly Issuance,Silver
2597,31,NRI account,2020-03-16,Monthly Issuance,Silver
2908,61,Savings account,2020-03-16,Monthly Issuance,Silver
2672,59,NRI account,2020-03-14,Monthly Issuance,Silver
114,60,Salary account,2020-03-14,Monthly Issuance,Silver
2760,10,NRI account,2020-03-14,Monthly Issuance,Silver
3971,75,Salary account,2020-03-13,Monthly Issuance,Silver
405,55,NRI account,2020-03-13,Monthly Issuance,Silver
600,46,Savings account,2020-03-13,Monthly Issuance,Silver
1740,57,NRI account,2020-03-13,Monthly Issuance,Silver
3842,1,NRI account,2020-03-12,Monthly Issuance,Silver
1746,1,Salary account,2020-03-11,Monthly Issuance,Silver
64,64,Savings account,2020-03-11,Monthly Issuance,Silver
3031,51,NRI account,2020-03-10,Monthly Issuance,Silver
214,22,Savings account,2020-03-09,Monthly Issuance,Silver
2224,46,NRI account,2020-03-08,Issuance After Transaction,Gold
3574,72,Savings account,2020-03-08,Monthly Issuance,Silver
6061,1,Savings account,2020-03-08,Monthly Issuance,Silver
2270,14,NRI account,2020-03-08,Monthly Issuance,Silver
850,25,Savings account,2020-03-07,Monthly Issuance,Silver
1668,62,NRI account,2020-03-07,Monthly Issuance,Silver
2089,29,NRI account,2020-03-05,Weekly Issuance,Diamond
1215,65,Salary account,2020-03-04,Monthly Issuance,Silver
6306,64,Savings account,2020-03-04,Monthly Issuance,Silver
919,62,Savings account,2020-03-03,Monthly Issuance,Silver
1096,34,NRI account,2020-03-03,Monthly Issuance,Silver
1928,70,NRI account,2020-03-02,Monthly Issuance,Silver
3242,28,NRI account,2020-03-02,Monthly Issuance,Silver
3541,70,Savings account,2020-03-02,Monthly Issuance,Silver
3652,36,Savings account,2020-03-02,Monthly Issuance,Silver
2024,20,Savings account,2020-03-02,Monthly Issuance,Silver
2405,64,NRI account,2020-02-27,Monthly Issuance,Silver
2415,16,NRI account,2020-02-27,Monthly Issuance,Silver
3851,1,NRI account,2020-02-27,Monthly Issuance,Silver
2782,1,Salary account,2020-02-27,Monthly Issuance,Silver
195,70,NRI account,2020-02-27,Monthly Issuance,Silver
2380,46,Salary account,2020-02-27,Monthly Issuance,Silver
1336,5,Savings account,2020-02-26,Monthly Issuance,Silver
2325,55,NRI account,2020-02-26,Monthly Issuance,Silver
292,49,Savings account,2020-02-26,Monthly Issuance,Silver
2797,74,NRI account,2020-02-26,Monthly Issuance,Silver
1736,74,NRI account,2020-02-26,Monthly Issuance,Silver
2661,1,NRI account,2020-02-25,Monthly Issuance,Silver
1818,54,Salary account,2020-02-25,Monthly Issuance,Silver
2937,1,Savings account,2020-02-25,Monthly Issuance,Silver
2194,54,Savings account,2020-02-25,Monthly Issuance,Silver
5180,54,Salary account,2020-02-24,Monthly Issuance,Silver
1619,38,Salary account,2020-02-24,Monthly Issuance,Silver
323,52,Savings account,2020-02-23,Monthly Issuance,Silver
2016,1,NRI account,2020-02-23,Monthly Issuance,Silver
226,70,Salary account,2020-02-23,Monthly Issuance,Silver
3337,58,NRI account,2020-02-22,Issuance After Transaction,Gold
4746,54,NRI account,2020-02-21,Monthly Issuance,Silver
3188,24,Savings account,2020-02-20,Monthly Issuance,Silver
